Identificador Gr�fic intern;captive;comments_count;community_taxon_id;created_at;delta;description;iconic_taxon_id;id;id_please;identifications_count;location_is_exact;map_scale;mappable;num_identification_agreements;num_identification_disagreements;observation_photos_count;observation_sounds_count;observed_on;observed_on_string;place_guess;positional_accuracy;public_positional_accuracy;quality_grade;species_guess;taxon_id;time_observed_at;time_zone;updated_at;uri;user_id;uuid;zic_time_zone;user_login;iconic_taxon_name;created_at_utc;updated_at_utc;time_observed_at_utc;coordinates_obscured;Fenofase;project_id_0;project_title_0;photo_id_0;photo_large_url_0;photo_attribution_0;photo_id_1;photo_large_url_1;photo_attribution_1;photo_id_2;photo_large_url_2;photo_attribution_2;photo_id_3;photo_large_url_3;photo_attribution_3;taxon_name;taxon_rank;identif_created_at_0;identif_current_0;identif_id_0;identif_created_at_1;identif_current_1;identif_id_1;oauth_application_id;Codi del punt d'observaci�;Identificador d'individu;Codi de l'observador;identif_created_at_2;identif_current_2;identif_id_2;identif_created_at_3;identif_current_3;identif_id_3;positioning_device;positioning_method;out_of_range;photo_id_4;photo_large_url_4;photo_attribution_4;photo_id_5;photo_large_url_5;photo_attribution_5;photo_id_6;photo_large_url_6;photo_attribution_6;project_id_1;project_title_1;project_id_2;project_title_2;Fecha de la identificaci�n (dwc);Calle o plaza;identif_created_at_4;identif_current_4;identif_id_4;identif_created_at_5;identif_current_5;identif_id_5;Altitud;Nom vulgar;H�bitat o ecosistema;Zona protegida;project_id_3;project_title_3;identif_taxon_change_id_2;identif_updated_at_2;identif_user_id_2;identif_user_login_2;identif_user_name_2;identif_taxon_name_2;identif_taxon_rank_2;identif_taxon_change_id_3;identif_updated_at_3;identif_user_id_3;identif_user_login_3;identif_user_name_3;identif_taxon_name_3;identif_taxon_rank_3;geoprivacy;Si �s planta: tipus de fulla;Si �s planta: tipus de dispersi� de les llavors;identif_created_at_6;identif_current_6;identif_id_6;Enlace a la foto;usuario externo;Estadio;Comunidad aut�noma;Nombre del paraje;site_id;cached_votes_total;last_indexed_at;captive_flag;faves_count;Centre/Entitat;Identificador de l'individu observat;owners_identification_from_vision;taxon_geoprivacy;longitude;latitude
441;F;0;228;2018-03-12T08:55:10Z;F;CAT - Primera observaci� de l'any.--ESP - Primera observaci�n del a�o.--ENG - First observation of the year.;6;39356;F;4;F;16;T;3;0;1;0;11/03/2018;11/03/2018;Sant Feliu de Llobregat - Falguera;24;24;research;Tarentola mauritanica;228;;Madrid;2019-08-20T00:52:44Z;http://www.natusfera.org/observations/39356;1731;ff5d69cc-6858-4a38-a36c-02ee09bd8d6e;Europe/Madrid;xavi-de-yzaguirre;Reptilia;2018-03-12T08:55:10Z;2019-08-20T00:52:44Z;;F;S'ha detectat (s'ha vist o escoltat) la seva pres�ncia;302;RitmeNatura - Observacions ocasionals;51918;https://natusfera.gbif.es/attachments/local_photos/files/51918/large/20180311_drag%C3%B31.jpg?1520844941;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Tarentola mauritanica;species;2018-03-12T08:55:11Z;T;62646;2018-03-13T09:48:05Z;T;62733;;;;;2018-04-03T16:23:55Z;T;66504;2018-04-06T12:40:41Z;T;67197;;;;;;;;;;;;;51;Biodiversitat a Sant Feliu de Llobregat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.043061;41.381403
442;F;0;211;2018-03-08T08:34:28+00:00;F;;5;38732;F;3;F;;T;2;0;2;0;08/03/2018;2018-03-08 9:36:02 a. m. CET;;;;research;Cotorra Argentina (Myiopsitta monachus);211;2018-03-08T08:36:02+00:00;Paris;2019-08-31T08:55:54+01:00;http://www.natusfera.org/observations/38732;233;6d801902-e5f2-4fa6-bb09-397e5ba7984c;Europe/Paris;jaume-piera;Aves;2018-03-08T08:34:28Z;2019-08-31T07:55:54Z;2018-03-08T08:36:02Z;F;S'ha detectat (s'ha vist o escoltat) la seva pres�ncia;182;Esp�cies ex�tiques de Catalunya;50788;https://natusfera.gbif.es/attachments/local_photos/files/50788/large/20180308_093354.jpg?1520498075;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);50789;https://natusfera.gbif.es/attachments/local_photos/files/50789/large/20180308_093348.jpg?1520498097;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);;;;;;;Myiopsitta monachus;species;2018-03-08T08:34:28+00:00;T;61820;2018-03-08T12:43:05+00:00;T;61851;;;;;2018-04-07T11:48:13+01:00;T;67664;;;;gps;gps;;;;;;;;;;;302;RitmeNatura - Observacions ocasionals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.186944485;41.3955574
443;F;0;3591;2018-03-06T15:56:47+00:00;F;;5;38555;F;3;F;;T;2;0;1;0;06/03/2018;2018-03-06 4:37:26 p. m. CET;;43;43;research;Upupa epops;3591;2018-03-06T15:37:26+00:00;Paris;2018-03-07T10:38:05+00:00;http://www.natusfera.org/observations/38555;2663;bd153fb2-84c2-457c-b77f-09172cd07d29;Europe/Paris;eprat;Aves;2018-03-06T15:56:47Z;2018-03-07T10:38:05Z;2018-03-06T15:37:26Z;F;S'ha detectat (s'ha vist o escoltat) la seva pres�ncia;302;RitmeNatura - Observacions ocasionals;50399;https://natusfera.gbif.es/attachments/local_photos/files/50399/large/DSC_1263.JPG?1520351843;(c) eprat, algunos derechos reservados (CC BY-NC);;;;;;;;;;Upupa epops;species;2018-03-06T15:56:47+00:00;T;61577;2018-03-06T15:57:54+00:00;T;61578;;;;;2018-03-07T10:38:04+00:00;T;61668;;;;gps;gps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.109875232;41.50091885
444;F;0;;2018-03-06T15:47:55+00:00;F;Primeres fulles pollancre;12;38554;F;1;F;;T;0;0;1;0;06/03/2018;2018-03-06 4:46:54 p. m. CET;;22;22;casual;Populus nigra;7070;2018-03-06T15:46:54+00:00;Paris;2019-09-30T16:04:32+01:00;http://www.natusfera.org/observations/38554;2663;ca079a57-cb7f-4368-b602-4c1f28248cf9;Europe/Paris;eprat;Plantae;2018-03-06T15:47:55Z;2019-09-30T15:04:32Z;2018-03-06T15:46:54Z;F;Brot de les primeres fulles;314;RitmeNatura - Observacions recurrents;50398;https://natusfera.gbif.es/attachments/local_photos/files/50398/large/IMG-20180306-WA0007.jpg?1520351314;(c) eprat, algunos derechos reservados (CC BY-NC);;;;;;;;;;Populus nigra;species;2018-03-06T15:49:42+00:00;T;61576;;;;;;PN-CREAF;;;;;;;;gps;gps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.10956946;41.50083272
445;F;0;;2018-02-10T10:53:21+00:00;F;;12;35708;T;1;F;;T;0;0;3;0;10/02/2018;Sat Feb 10 2018 11:39:00 GMT+0100 (GMT+1);;264;10000;casual;Sanguisorba minor;14055;2018-02-10T10:39:00+00:00;Amsterdam;2019-09-30T15:53:49+01:00;http://www.natusfera.org/observations/35708;2554;42122325-4f52-44bc-a5e8-9da1a3f38ef5;Europe/Amsterdam;jordifc;Plantae;2018-02-10T10:53:21Z;2019-09-30T14:53:49Z;2018-02-10T10:39:00Z;T;Fulles a mig desenvolupar;302;RitmeNatura - Observacions ocasionals;45770;https://natusfera.gbif.es/attachments/local_photos/files/45770/large/7A594D72-A0D8-48C8-A74D-585B1178B219-large.jpg?1518260094;(c) jordifc, algunos derechos reservados (CC BY-NC);45771;https://natusfera.gbif.es/attachments/local_photos/files/45771/large/7FEA8167-1AE8-434B-9866-B61EAF6543CA-large.jpg?1518260142;(c) jordifc, algunos derechos reservados (CC BY-NC);45772;https://natusfera.gbif.es/attachments/local_photos/files/45772/large/0E44CBF9-E1B7-457F-AD2B-572E09B57EE3-large.jpg?1518260164;(c) jordifc, algunos derechos reservados (CC BY-NC);;;;Sanguisorba minor;species;2018-02-10T10:53:21+00:00;T;57682;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;obscured;;;;;;;;;;;;;;;;;;;;2.812170872;41.77576645
446;F;3;300;2018-02-08T16:03:38+00:00;F;;12;35592;T;2;F;;T;1;0;2;0;08/02/2018;2018-02-08 5:12:48 p. m. CET;;;;research;Crataegus monogyna;300;2018-02-08T16:12:48+00:00;Paris;2019-09-30T15:53:22+01:00;http://www.natusfera.org/observations/35592;233;69e651c3-1f30-4e70-8b8d-19c56ff29223;Europe/Paris;jaume-piera;Plantae;2018-02-08T16:03:38Z;2019-09-30T14:53:22Z;2018-02-08T16:12:48Z;F;Primeres flors obertes;302;RitmeNatura - Observacions ocasionals;45439;https://natusfera.gbif.es/attachments/local_photos/files/45439/large/20180208_170852.jpg?1518105848;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);45440;https://natusfera.gbif.es/attachments/local_photos/files/45440/large/20180208_170901.jpg?1518105868;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);;;;;;;Crataegus monogyna;species;2018-02-08T16:03:38+00:00;T;57496;2018-02-13T10:53:29+00:00;T;58250;;;;;;;;;;;gps;gps;;;;;;;;;;;443;Biodiversitat a Begues;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.92750001;41.33139038
447;F;0;;2018-02-06T09:11:17+00:00;F;CAT - Ar� blanc inicia floraci�...al gener ?!--ESP - Espino albar inicia la floraci�n...en Enero ?!--ENG - Common hawthorn starts blooming...in January ?!-;12;35227;F;1;F;15;T;0;0;1;0;27/01/2018;27/01/2018;Sant Feliu de Llobregat - Parc de Torreblanca;24;24;casual;Crataegus monogyna;300;;Madrid;2019-09-30T15:52:01+01:00;http://www.natusfera.org/observations/35227;1731;58652dfd-5786-468d-b56f-afee456b191a;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-02-06T09:11:17Z;2019-09-30T14:52:01Z;;F;Primeres flors obertes;51;Biodiversitat a Sant Feliu de Llobregat;44858;https://natusfera.gbif.es/attachments/local_photos/files/44858/large/20180127_crataegus.jpg?1517908284;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Crataegus monogyna;species;2018-02-06T09:11:17+00:00;T;57008;;;;;;;;;;;;;;;;;;;;;;;;;;314;RitmeNatura - Observacions recurrents;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.05491;41.378634
448;F;0;475;2018-02-06T08:44:41+00:00;F;CAT - Inici de la foliaci� de l'ametller--ESP - Inicio de la foliaci�n del almendro--ENG - Almond tree, foliation starting;12;35226;F;2;F;15;T;1;0;1;0;30/01/2018;30/01/2018;Sant Feliu de Llobregat - Parc de Torreblanca;99;99;research;Prunus dulcis;475;;Madrid;2019-09-30T15:52:01+01:00;http://www.natusfera.org/observations/35226;1731;f37ebb5f-c636-442f-ac1c-1145315079a2;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-02-06T08:44:41Z;2019-09-30T14:52:01Z;;F;Brot de les primeres fulles;314;RitmeNatura - Observacions recurrents;44857;https://natusfera.gbif.es/attachments/local_photos/files/44857/large/20180130_ametller_foliaci%C3%B3.jpg?1517906691;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Prunus dulcis;species;2018-02-06T08:44:41+00:00;T;57007;2018-04-06T21:15:41+01:00;T;67376;;;;;;;;;;;;;;;;;;;;;;;51;Biodiversitat a Sant Feliu de Llobregat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.055066;41.377961
449;F;0;313;2018-02-01T11:45:00+00:00;F;CAT - Floraci� primerenca d'estepa blanca!--ESP - Floraci�n temprana de jara blanca!--ENG - Early bloom of grey-leaved cistus !;12;34478;F;3;F;15;T;2;0;1;0;30/01/2018;30/01/2018;El Prat de Llobregat-Cal Tet;99;99;research;Cistus albidus;313;;Madrid;2019-09-30T15:48:08+01:00;http://www.natusfera.org/observations/34478;1731;c7732954-321a-4ec1-ab3c-d5aea07d7fd3;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-02-01T11:45:00Z;2019-09-30T14:48:08Z;;F;Primeres flors obertes;557;BioPrat;43685;https://natusfera.gbif.es/attachments/local_photos/files/43685/large/20180130_estepa.jpg?1517485506;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Cistus albidus;species;2018-02-01T11:45:00+00:00;T;55770;2018-03-05T12:28:17+00:00;T;61329;;;;;2018-04-06T13:41:52+01:00;T;67203;;;;;;;;;;;;;;;;314;RitmeNatura - Observacions recurrents;208;L'Altre Delta - Col�laboracions;;;;;;;;;;Estepa blanca;Vegetaci� mixta;NS-NC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.117465;41.308787
450;F;0;302;2018-02-01T11:37:27+00:00;F;CAT - Inici primerenc de la florida de la ginesta !--ESP - Inicio temprano de la floraci�n de la retama!--ENG - Early bloom of the spanish broom!;12;34477;F;2;F;14;T;1;0;1;0;30/01/2018;30/01/2018;El Prat de Llobregat-Mirador de Cal Malet;24;24;research;Spartium junceum;302;;Madrid;2019-09-30T15:48:07+01:00;http://www.natusfera.org/observations/34477;1731;f6e3c04d-6f56-46a3-a528-bf7bf9984600;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-02-01T11:37:27Z;2019-09-30T14:48:07Z;;F;Primeres flors obertes;557;BioPrat;43684;https://natusfera.gbif.es/attachments/local_photos/files/43684/large/20180130_ginesta.jpg?1517485053;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Spartium junceum;species;2018-02-01T11:37:28+00:00;T;55769;2018-04-06T13:41:57+01:00;T;67204;;;;;;;;;;;;;;;;;;;;;;;314;RitmeNatura - Observacions recurrents;208;L'Altre Delta - Col�laboracions;;;;;;;;;;Ginesta;Vegetaci� riberenca;NS-NC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.123424;41.307744
451;F;0;8281;2018-02-01T11:22:06+00:00;F;CAT - Porrass�/ceboll� iniciant la floraci�--ESP - Cebollada/Gamoncillo iniciando la floraci�n--ENG - Onion weed/Pink asphodel starts blooming;12;34476;F;2;F;15;T;1;0;1;0;31/01/2018;31/01/2018;El Prat de Llobregat-Cam� Reial de Val�ncia;49;49;research;Asphodelus fistulosus;8281;;Madrid;2019-09-30T15:48:07+01:00;http://www.natusfera.org/observations/34476;1731;1a2b2f55-4b2f-4a69-9131-ff62b7ca367a;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-02-01T11:22:06Z;2019-09-30T14:48:07Z;;F;Primeres flors obertes;557;BioPrat;43683;https://natusfera.gbif.es/attachments/local_photos/files/43683/large/20180131_Asfodel.jpg?1517484133;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Asphodelus fistulosus;species;2018-02-01T11:22:07+00:00;T;55767;2018-04-06T13:42:03+01:00;T;67205;;;;;;;;;;;;;;;;;;;;;;;302;RitmeNatura - Observacions ocasionals;208;L'Altre Delta - Col�laboracions;;;;;;;;;;Porrass�/ceboll�;Vegetaci� ruderal;NS-NC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.113141;41.310128
452;F;0;4567;2018-02-01T07:36:59+00:00;F;CAT-2on gafarr� mascle cantant (veure l'enlla� de la primera observaci� adjuntat)--ENG-2nd male of European serin singing (see link of the first observation below)--ESP-2do verdecillo macho cantando (ver enlace de la primera observaci�n adjuntado)--http://natusfera.gbif.es/observations/34460-;5;34462;F;3;F;19;T;2;0;1;0;01/02/2018;01/02/2018;Pla�a Hero�nes de Girona;;;research;Serinus serinus;4567;;UTC;2018-02-01T11:08:54+00:00;http://www.natusfera.org/observations/34462;233;5b481311-b205-42e0-ad85-6cb4701ca999;Etc/UTC;jaume-piera;Aves;2018-02-01T07:36:59Z;2018-02-01T11:08:54Z;;F;S'ha detectat (s'ha vist o escoltat) la seva pres�ncia;302;RitmeNatura - Observacions ocasionals;43664;https://natusfera.gbif.es/attachments/local_photos/files/43664/large/Plac%CC%A7aHeroi%CC%88nesGirona_Serinus_serinus_20180201_03.jpg?1517470625;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);;;;;;;;;;Serinus serinus;species;2018-02-01T07:37:00+00:00;T;55747;2018-02-01T07:47:18+00:00;T;55752;;;;;2018-02-01T11:08:53+00:00;T;55764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.179609;41.410327
453;F;0;4567;2018-02-01T07:34:17+00:00;F;CAT-Gafarr� mascle cantant--ENG-Male of European serin singing--ESP-Verdecillo macho cantando--;5;34460;F;2;F;19;T;1;0;2;0;01/02/2018;01/02/2018;Pla�a Hero�nes de Girona;;;research;Serinus serinus;4567;;UTC;2018-02-01T11:08:26+00:00;http://www.natusfera.org/observations/34460;233;b296325e-f7e7-43b6-9b08-97886d4eca7f;Etc/UTC;jaume-piera;Aves;2018-02-01T07:34:17Z;2018-02-01T11:08:26Z;;F;S'ha detectat (s'ha vist o escoltat) la seva pres�ncia;302;RitmeNatura - Observacions ocasionals;43659;https://natusfera.gbif.es/attachments/local_photos/files/43659/large/Plac%CC%A7aHeroi%CC%88nesGirona_Serinus_serinus_20180201_01.jpg?1517470461;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);43663;https://natusfera.gbif.es/attachments/local_photos/files/43663/large/Plac%CC%A7aHeroi%CC%88nesGirona_Serinus_serinus_20180201_02.jpg?1517470560;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);;;;;;;Serinus serinus;species;2018-02-01T07:34:17+00:00;T;55745;2018-02-01T11:08:25+00:00;T;55763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.17981;41.41032
454;F;0;;2018-01-29T21:10:23+00:00;F;Nanofaner�fit de 5 a 20 dm. Distribuci�: Mediterr�nia W. H�bitat: brolles i pastures seques. Substrat Calcari. Difereix de la Genista hisp�nica per les espines gruixudes, llarges de m�s de 1 cm i poc ramificades. Arbust alt de 0,5-2 m, d'un verd grisenc, sense fulles o nom�s sobre les branques espinoses.;12;34344;F;1;F;;T;0;0;1;0;29/01/2018;29/01/2018;VILARDELL;;;casual;Genista Scorpius;4440;;Amsterdam;2019-09-30T15:47:35+01:00;http://www.natusfera.org/observations/34344;2418;2070963f-2ee0-44d0-ae32-0e9b84de319b;Europe/Amsterdam;alvalleve;Plantae;2018-01-29T21:10:23Z;2019-09-30T14:47:35Z;;F;Primeres flors obertes;302;RitmeNatura - Observacions ocasionals;43424;https://natusfera.gbif.es/attachments/local_photos/files/43424/large/Genista_scorpius.jpg?1517260230;(c) Alicia Laura Valle Vera, algunos derechos reservados (CC BY-NC);;;;;;;;;;Genista scorpius;species;2018-01-29T21:10:23+00:00;T;55485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.523128;41.6980522
455;F;0;807;2018-01-24T09:41:03+00:00;F;;5;34033;F;3;F;;T;2;0;1;0;24/01/2018;2018-01-24 10:52:12 a. m. CET;;;;research;T?rtola turca (Streptopelia decaocto);807;2018-01-24T09:52:12+00:00;Paris;2018-02-05T07:12:15+00:00;http://www.natusfera.org/observations/34033;233;25b8d3f3-c098-431a-8219-a15cccc21e1f;Europe/Paris;jaume-piera;Aves;2018-01-24T09:41:03Z;2018-02-05T07:12:15Z;2018-01-24T09:52:12Z;F;S'ha detectat (s'ha vist o escoltat) la seva pres�ncia;302;RitmeNatura - Observacions ocasionals;42840;https://natusfera.gbif.es/attachments/local_photos/files/42840/large/20180124_091354.jpg?1516786901;(c) Jaume Piera, algunos derechos reservados (CC BY-ND);;;;;;;;;;Streptopelia decaocto;species;2018-01-24T09:41:03+00:00;T;54786;2018-01-25T17:09:00+00:00;T;54890;;;;;2018-02-05T07:12:14+00:00;T;56568;;;;gps;gps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.186944485;41.40833282
456;F;0;475;2018-01-24T08:30:41+00:00;F;CAT - Brot de les primeres fulles--ESP - Brote de las primeras hojas--ENG - First leaves sprouting;12;34021;F;2;F;11;T;1;0;1;0;23/01/2018;23/01/2018;Sant Joan Desp�-Estaci� de Renfe;12;12;research;Prunus dulcis;475;;Madrid;2019-09-30T15:45:57+01:00;http://www.natusfera.org/observations/34021;1731;c3e7c226-d5a3-4498-86bd-cefc60f752b1;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-01-24T08:30:41Z;2019-09-30T14:45:57Z;;F;Brot de les primeres fulles;314;RitmeNatura - Observacions recurrents;42826;https://natusfera.gbif.es/attachments/local_photos/files/42826/large/20180123_Ametller.jpg?1516782648;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Prunus dulcis;species;2018-01-24T08:30:42+00:00;T;54774;2018-01-24T09:46:42+00:00;T;54787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.059859;41.369304
457;F;0;475;2018-01-24T08:28:06+00:00;F;CAT - Plena floraci� d'ametller--ESP - Almendro en plena floraci�n--ENG - Bloomed almond tree;12;34020;F;2;F;17;T;1;0;1;0;23/01/2018;23/01/2018;Sant Joan Desp�-Estaci� de Renfe;12;12;research;Prunus dulcis;475;;Madrid;2019-09-30T15:45:57+01:00;http://www.natusfera.org/observations/34020;1731;62b1c9ab-027b-4a5a-904d-5486efebafec;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-01-24T08:28:06Z;2019-09-30T14:45:57Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);314;RitmeNatura - Observacions recurrents;42825;https://natusfera.gbif.es/attachments/local_photos/files/42825/large/20180123_Ametller1.jpg?1516782493;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Prunus dulcis;species;2018-01-24T08:28:07+00:00;T;54773;2018-01-24T09:48:30+00:00;T;54788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.059859;41.369304
458;T;0;475;2018-01-22T08:22:11+00:00;F;CAT - Inici de la floraci� de l'ametller: primera flor--ESP - Inicio de la floraci�n del almendro: primera flor--ENG - Beginning of the bloom of the almond tree: first flower;12;33878;F;2;F;15;F;1;0;2;0;17/01/2018;17/01/2018;Sant Feliu de Llobregat - Parc de Torreblanca;24;24;casual;Prunus dulcis;475;;Madrid;2019-09-30T15:45:38+01:00;http://www.natusfera.org/observations/33878;1731;34042216-31cf-4231-9847-0ad5587db3ab;Europe/Madrid;xavi-de-yzaguirre;Plantae;2018-01-22T08:22:11Z;2019-09-30T14:45:38Z;;F;Primeres flors obertes;314;RitmeNatura - Observacions recurrents;42622;https://natusfera.gbif.es/attachments/local_photos/files/42622/large/IMG_20180117_172822.jpg?1516609337;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;42623;https://natusfera.gbif.es/attachments/local_photos/files/42623/large/IMG_20180117_172159.jpg?1516609524;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;Prunus dulcis;species;2018-01-22T08:22:11+00:00;T;54575;2018-01-24T09:49:29+00:00;T;54789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.056283;41.377282
459;F;0;;2018-01-19T18:39:48+00:00;F;Hemicript�fit d'entre 5-40 cm. Distribuci� geogr�fica general Lateeurosiberiana. La seva floraci� �s de mar� a juliol. El mes d'aquesta observaci� �s gener. Esp�cie medicinal, es coneix com a di�r�tic. �s totalment comestible. S'ha utilitzat com a amanida i es conrea en alguns pa�sos.;12;33774;F;1;F;;T;0;0;1;0;18/01/2018;18/01/2018;VILARDELL;;;casual;Taraxacum officinalis;6783;;Amsterdam;2019-09-30T15:45:03+01:00;http://www.natusfera.org/observations/33774;2418;cd5856bc-964c-43e6-938b-13ffe094525e;Europe/Amsterdam;alvalleve;Plantae;2018-01-19T18:39:48Z;2019-09-30T14:45:03Z;;F;Primeres flors obertes;302;RitmeNatura - Observacions ocasionals;42428;https://natusfera.gbif.es/attachments/local_photos/files/42428/large/IMG_20180118_154427.jpg?1516387199;(c) Alicia Laura Valle Vera, algunos derechos reservados (CC BY-NC);;;;;;;;;;Taraxacum officinalis;species;2018-01-19T18:39:48+00:00;T;54445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.522929;41.6980025
460;F;0;1170;2018-01-11T13:43:05+00:00;F;CAT-Primera observaci� d'abella de l'any (!) sobre roman� florit.--ESP-Primera observaci�n del a�o de abeja (!) sobre romero en flor.--ENG-First sighting of the year of bee (!) on bloomed rosemary.;11;33070;F;5;F;17;T;3;0;1;0;01/01/2018;01/01/2018;Sant Feliu de Llobregat - Falguera;24;24;research;Apis mellifera;1170;;Madrid;2020-03-10T12:13:28+00:00;http://www.natusfera.org/observations/33070;1731;ad58dce0-44a2-49e9-854a-84117aea3c10;Europe/Madrid;xavi-de-yzaguirre;Insecta;2018-01-11T13:43:05Z;2020-03-10T12:13:28Z;;F;Plena floraci� (50% de les flors obertes, primers p�tals caiguts o secs);302;RitmeNatura - Observacions ocasionals;41343;https://natusfera.gbif.es/attachments/local_photos/files/41343/large/IMG_20180101_123006.jpg?1515678192;(c) xavi-de-yzaguirre, algunos derechos reservados (CC BY-NC), uploaded by xavi-de-yzaguirre;;;;;;;;;;Apis mellifera;species;2018-01-11T13:43:05+00:00;F;53505;2018-01-11T13:44:39+00:00;T;53506;;;;;2018-01-11T14:39:51+00:00;T;53507;2018-01-15T15:56:06+00:00;T;54075;;;;;;;;;;;;;51;Biodiversitat a Sant Feliu de Llobregat;;;;;2018-01-19T07:29:12+00:00;T;54434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.043012;41.381396
